what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1400354201512
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1400354201690
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1400354201865
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1400354202048
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1400354202237
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1400354202515
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1400354204066
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1400354209794
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1400354213499
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400354215902
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400354251076
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1400354254991
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1400354260477
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1400354261652
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400354264395
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400354291269
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1400354291326
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1400354295326
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400354295584
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400354296899
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1400354313240
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1400354313384
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1400354315495
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1400354317324
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.lineEnd",1400354326508
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1400354332686
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400354332937
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400354334218
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400354336793
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400354338256
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400354342182
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400354350147
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400354360796
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400354373868
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1400354373892
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1400354374063
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400354377716
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400354386447
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1400354402690
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1400354404685
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1400354410559
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400354416176
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400354417621
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400354418637
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400354428618
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400354434207
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1400354434864
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PropertiesFileEditor",1400354449531
