what,kind,bundleId,bundleVersion,description,time
os,sysinfo,,,"win32",1427989195124
arch,sysinfo,,,"x86",1427989195124
ws,sysinfo,,,"win32",1427989195124
locale,sysinfo,,,"es_ES",1427989195124
processors,sysinfo,,,"4",1427989195124
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1427989195124
java.runtime.version,sysinfo,,,"1.6.0_38-b05",1427989195124
java.specification.name,sysinfo,,,"Java Platform API Specification",1427989195124
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1427989195124
java.specification.version,sysinfo,,,"1.6",1427989195124
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1427989195124
java.version,sysinfo,,,"1.6.0_38",1427989195124
java.vm.info,sysinfo,,,"mixed mode, sharing",1427989195124
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1427989195124
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1427989195124
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1427989195124
java.vm.specification.version,sysinfo,,,"1.0",1427989195124
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1427989195124
java.vm.version,sysinfo,,,"20.13-b02",1427989195124
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1427989196474
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1427989196484
started,bundle,org.eclipse.jst.jee,1.0.402.v201202021530,"org.eclipse.jst.jee",1427989196894
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1427989196904
started,bundle,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.ui",1427989196914
started,bundle,org.eclipse.jst.jsf.common,1.2.3.v201104061039,"org.eclipse.jst.jsf.common",1427989196934
started,bundle,org.eclipse.jst.jsf.core,1.3.105.v201108261005,"org.eclipse.jst.jsf.core",1427989196934
started,bundle,org.eclipse.jst.jsp.core,1.2.402.v201112071853,"org.eclipse.jst.jsp.core",1427989197014
started,bundle,org.eclipse.wst.wsdl.validation,1.1.502.v201104071820,"org.eclipse.wst.wsdl.validation",1427989197284
started,bundle,org.eclipse.wst.xsd.core,1.1.600.v201104070312,"org.eclipse.wst.xsd.core",1427989197294
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1427989197344
opened,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1427989198325
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1427989198355
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.debug",1427989203756
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1427989206276
started,bundle,org.eclipse.jst.server.tomcat.ui,1.1.200.v20100418,"org.eclipse.jst.server.tomcat.ui",1427989207287
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1427989207807
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1427989208198
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1427989209089
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1427989211780
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427989218672
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427989220292
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427989220602
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427989221444
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1427989221454
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1427989240311
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.debug",1427989242162
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1427989242573
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1427989243532
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1427989243582
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1427989243642
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1427989244142
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1427989248166
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427989252136
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427989256939
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1427989256943
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1427989556973
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1427989560283
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427989571990
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427989572750
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427989622645
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427989633156
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427989636546
opened,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1427989636809
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1427989637009
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.openResource",1427989637009
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1427989640289
closed,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1427989640289
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427989643302
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427989648732
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1427989649782
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1427989649952
opened,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1427989650062
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1427989650212
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.openResource",1427989650232
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427989655846
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1427989657036
error,log,,,"Errors occurred during the build.",1427989657056
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427989657126
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427989659176
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1427989660837
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.debug",1427989663442
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1427989663883
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1427989665145
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1427989665215
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1427989665235
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427989665305
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427989665840
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1427989665850
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1427989670368
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1427989676847
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1427989715012
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427989744334
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1427989748750
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427989752380
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427989754792
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1427989754799
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1427989784758
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1427989800369
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1427989801423
error,log,,,"Errors occurred during the build.",1427989801447
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427989801455
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427989803269
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1427989804282
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.debug",1427989805929
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1427989806367
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1427989807630
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427989807688
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427989807703
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1427989807707
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1427989807726
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1427989808337
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1427989812500
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1427989824772
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1427989836844
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427989847985
opened,view,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.views.SearchView",1427989853819
activated,view,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.views.SearchView",1427989853829
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427989853949
executed,command,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.openFileSearchPage",1427989853969
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427989888317
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427989888347
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427989888357
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427989892561
opened,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1427989905448
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1427989905688
activated,view,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.views.SearchView",1427989912865
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1427990015564
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1427990018424
closed,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1427990018424
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427990024587
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427990074209
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427990123738
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427990129186
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427990134055
activated,view,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.views.SearchView",1427990137778
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1427990137820
executed,command,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.openFileSearchPage",1427990137836
opened,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1427990265785
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1427990266002
activated,view,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.views.SearchView",1427990278972
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1427990279145
activated,view,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search.ui.views.SearchView",1427990320438
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1427990320658
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.findNext",1427990328681
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.findPrevious",1427990328744
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.findNext",1427990333153
